sgRNA,Gene,Day3.bulk.no1,Day9.bulk.no1,Day9.CD11b.low.no1,Day9.CD11b.high.no1,Day3.bulk.no2,Day9.bulk.no2,Day9.CD11b.low.no2,Day9.CD11b.high.no2
sgRNA_5083,RBM23,235.8117086,364.6069952,583.1483848,435.2524253,149.6499833,451.1771556,281.6759543,342.1401406
sgRNA_2423,ING2,371.3288171,636.8681139,876.1589033,386.5728777,309.8017199,669.697684,764.9725917,739.0227038
sgRNA_3005,CHD1,285.362017,421.1290403,247.7662472,471.5234608,198.220592,384.6196901,355.8012054,203.3289979
sgRNA_3884,NonTargetingControlGuideForHuman_0802,78.20590843,181.5074125,154.4050526,173.7191698,67.82382286,187.8923142,122.5537485,158.3620079
sgRNA_4636,NonTargetingControlGuideForHuman_0690,215.5139919,281.8141404,310.2464313,385.6183768,149.6499833,333.9653358,211.5040499,391.0173036
sgRNA_1453,PRMT7,383.2686505,548.5026631,555.8581895,803.6897853,277.8588872,630.234408,323.1860949,234.6103821
sgRNA_3418,SUV420H1,183.8734336,373.3639318,266.4384862,385.6183768,196.0327267,315.117204,426.9614465,287.3977181
sgRNA_3188,CPSF7,108.6524835,128.1697079,94.07935765,195.6726912,64.7608115,156.6750958,118.6004018,9.775432589
sgRNA_4397,ATF2,146.2629585,265.8924375,400.0168108,172.7646688,136.0852188,250.915755,270.8042508,187.6883057
sgRNA_2814,NEIL3,14.32780002,0,50.27141249,9.545009327,9.189034065,7.068049435,2.965010045,0
sgRNA_3299,UHMK1,222.0809003,389.2856346,348.3090722,377.9823694,140.0233762,272.7089074,316.2677382,134.9009697
sgRNA_4072,MED12,63.87810842,84.38502509,68.22548837,416.1624067,52.94633913,95.41866738,55.34685418,217.0146035
sgRNA_3637,WHSC1L1,236.4087003,157.6248582,356.2088656,252.9427472,138.273084,282.7219774,251.0375172,97.75432589
sgRNA_3454,SNRPA,219.6929336,312.8614609,347.5909092,482.022971,189.469131,415.8369084,257.9558739,338.2299676
sgRNA_3141,SMC5,109.8464668,90.75370623,133.5783246,94.49559234,77.01285692,126.0468816,147.2621656,25.41612473
sgRNA_124,EGLN3,288.943967,257.9315861,267.8748122,330.2573227,204.3466147,303.9261257,406.2063762,183.7781327
sgRNA_4184,KIF24,416.1031922,612.1894745,514.2047334,321.6668143,174.5916472,504.1875264,462.541567,115.3501046
sgRNA_3987,ANKS1A,427.4460339,747.5239486,684.4093728,621.3801072,302.8005511,623.7553627,487.2499841,306.9485833
sgRNA_2584,PRDM9,118.8013418,175.9348165,189.5950414,273.9417677,101.0793747,192.015343,192.7256529,52.78733598
sgRNA_5571,TIPARP,422.6701005,559.6478551,778.4887305,565.0645522,245.9160545,591.3601361,588.0603256,627.5827722
sgRNA_609,ACTL6B,99.69760846,167.973965,231.2484974,259.6242537,91.89034065,166.6881659,109.7053717,44.96698991
sgRNA_27,RBMS1,428.6400172,698.962755,621.9291887,703.4671874,307.6138546,626.1113791,551.4918684,437.93938
sgRNA_2600,METTL13,176.7095336,395.6543157,359.7996808,236.7162313,130.8343422,223.8215655,98.83366817,222.879863
sgRNA_2157,LENG9,236.4087003,455.3607014,456.7516906,800.8262825,251.1669311,613.1532885,466.4949138,670.5946756
sgRNA_5338,NCOR1,115.8163835,118.6166862,302.3466379,245.3067397,96.26607115,159.6201164,254.9908639,54.7424225
sgRNA_3238,RBM10,291.3319337,362.2187398,460.3425058,415.2079057,153.1505677,365.7715583,430.9147932,365.6011788
sgRNA_5385,RBM23,245.960567,422.7212106,427.3070061,364.6193563,116.8320045,425.8499785,275.7459342,336.2748811
sgRNA_281,CUL2,238.796667,206.982137,127.1148573,708.2396921,160.1517366,292.7350474,272.7809242,125.1255371
sgRNA_1641,ESRP1,380.2836922,602.6364527,670.0461121,645.2426305,294.4866631,691.4908364,394.346336,349.9604867
sgRNA_4471,PHF6,175.5155502,435.4585729,677.9459055,351.2563432,192.0945693,382.8526777,263.885894,512.2326677
sgRNA_593,NonTargetingControlGuideForHuman_0798,445.9527756,645.6250504,717.4448725,626.1526119,305.4259894,632.5904245,644.3955165,379.2867845
sgRNA_1974,RING1,583.2608591,828.7246332,969.5200979,993.635471,427.9464436,948.8856367,932.0014909,703.8311464
sgRNA_2306,MECP2,335.5093171,418.7407849,477.5784186,461.9784514,272.1704375,405.8238384,443.7631701,465.3105913
sgRNA_2858,HDAC8,268.0492587,399.6347415,477.5784186,318.8033115,153.5881408,407.0018467,382.4862958,254.1612473
sgRNA_3547,SAMHD1,145.0689752,137.7227296,331.7913224,232.8982276,86.20189099,176.1122318,292.5476578,19.55086518
sgRNA_4953,KAT6A,165.3666919,260.3198415,148.6597483,280.6232742,150.5251294,262.6958373,139.3554721,181.8230462
sgRNA_5273,NEIL3,202.3801753,240.417713,215.4489107,190.9001865,151.8378486,266.2298621,314.2910648,174.0027001
sgRNA_2919,CPSF4L,376.7017422,451.3802757,688.000188,384.6638759,177.6546586,386.9757066,448.7048535,193.5535653
sgRNA_2383,PCGF6,296.107867,300.1240987,362.6723329,311.1673041,180.7176699,374.6066201,543.5851749,201.3739113
sgRNA_4835,PUM1,210.7380586,343.9087815,303.064801,333.1208255,182.4679621,374.6066201,382.4862958,220.9247765
sgRNA_4484,PCGF3,238.1996753,523.8240237,397.8623217,502.0674906,226.6628403,451.1771556,547.5385217,598.2564745
sgRNA_1094,SFMBT1,316.4055837,361.4226546,495.5324945,424.7529151,187.2812657,422.9049579,731.3691445,306.9485833
sgRNA_2757,HNRNPA1,266.2582837,252.3589901,322.4552029,507.7944962,149.6499833,380.4966613,199.6440097,232.6552956
sgRNA_3910,PSPC1,109.8464668,140.9070702,147.9415853,104.0406017,82.26373353,216.753516,175.9239293,50.83224946
sgRNA_3242,PARN,228.050817,273.853289,211.1399324,216.6717117,124.7083194,216.753516,310.3377181,99.70941241
sgRNA_3978,ELAVL1,259.0943837,350.2774626,169.4864764,329.3028218,149.6499833,355.1694841,363.7078989,195.5086518
sgRNA_3262,RBM10,466.8474839,732.3983309,752.6348612,669.1051538,350.4960136,795.1555615,811.4244157,891.5194522
sgRNA_3381,METTL22,254.915442,230.8646913,245.6117581,239.5797341,128.2089039,305.104134,330.1044517,297.1731507
sgRNA_1797,MED31,148.0539335,110.6558348,173.7954546,174.6736707,111.5811279,153.7300752,63.25354763,70.38311464
sgRNA_2549,RBM34,256.1094253,587.510835,458.9061797,562.2010494,180.2800969,489.4624234,476.3782806,539.6038789
sgRNA_1178,RBM5,251.9304837,387.6934643,388.5262022,355.074347,206.972053,440.5750815,652.3022099,175.9577866
sgRNA_1987,RBPMS2,159.3967752,243.6020536,138.6054659,203.3086987,125.5834655,275.653928,224.3524268,109.484845
sgRNA_363,POLR2G,131.9351585,205.3899667,344.718257,257.7152518,129.08405,263.8738456,240.1658137,183.7781327
sgRNA_5456,SETDB2,411.3272589,499.1453842,545.803907,524.975513,277.8588872,566.0329589,486.2616474,191.5984788
sgRNA_2406,RFTN1,315.8085921,415.5564443,306.6556162,364.6193563,212.6605026,371.6615995,264.8742307,396.8825631
sgRNA_720,STIM2,122.9802835,168.7700502,214.0125846,209.9902052,90.57762149,232.6566272,283.6526277,162.272181
sgRNA_529,KHDRBS1,674.6005842,704.535351,537.9041136,1035.633512,351.8087328,738.0221619,668.1155968,606.0768205
sgRNA_1107,METTL23,297.898842,341.5205261,415.8163976,336.9388292,203.9090416,474.7373204,429.9264565,312.8138429
sgRNA_1231,MED31,390.4325505,473.6706597,381.3445719,638.561124,209.1599182,426.4389826,423.9964365,256.1163338
sgRNA_2337,CUL4B,324.7634671,529.3966197,519.2318747,424.7529151,216.161087,514.2005964,772.8792851,353.8706597
sgRNA_1256,SNRPN,85.96680011,105.8793239,86.8977273,76.36007462,91.4527676,112.4997868,148.2505023,25.41612473
sgRNA_5217,METTL1,267.452267,386.8973792,650.6557102,420.9349113,250.729358,482.9833781,454.6348736,385.152044
sgRNA_162,BRD7,134.3231252,183.8956679,357.6451917,463.8874533,112.018701,223.2325613,74.12525113,158.3620079
sgRNA_4269,SIRT1,245.3635753,354.2578883,631.9834712,325.4848181,216.5986601,431.7400197,660.2089034,222.879863
sgRNA_3985,RBM34,204.7681419,203.7977964,152.2505635,290.1682835,119.0198698,263.2848415,171.9705826,127.0806237
sgRNA_5523,LSM5,130.1441835,164.7896245,107.7244553,258.6697528,61.69780015,161.3871288,254.9908639,23.46103821
sgRNA_462,SAMSN1,238.796667,419.53687,415.8163976,358.8923507,162.3396018,249.1487426,227.3174368,187.6883057
sgRNA_71,NCOA3,211.3350503,379.7326129,443.8247559,427.6164179,204.3466147,434.0960362,219.4107433,283.4875451
sgRNA_3901,PAPSS1,56.11721674,175.1387313,86.17956426,144.1296408,52.94633913,161.9761329,152.203849,17.59577866
sgRNA_527,BRWD1,277.0041337,453.7685311,407.9166042,503.9764925,202.1587494,470.6142916,333.0694617,218.96969
sgRNA_75,CHD7,323.5694837,552.4830888,428.7433322,547.8835354,266.9195609,510.0775676,759.0425716,473.1309373
sgRNA_836,ZMAT5,247.1545503,389.2856346,442.3884299,494.4314831,170.6534898,382.8526777,395.3346727,672.5497622
sgRNA_218,SMC4,272.825192,217.3312439,246.3299212,330.2573227,160.5893096,257.3948003,277.7226076,121.2153641
sgRNA_1180,RBMY1A1,1745.603636,1886.721787,2214.096638,2706.010144,1024.796085,2236.448642,2372.008036,963.8576533
sgRNA_3849,SCMH1,584.4548424,678.2645413,992.5013151,1061.405037,432.7597471,888.8072165,814.3894257,520.0530138
sgRNA_5559,NCOA6,182.0824586,106.6754091,268.5929753,91.63208954,86.63946404,144.8950134,247.0841704,74.29328768
sgRNA_3924,SMC1A,188.0523752,197.4291153,161.586683,325.4848181,102.3920939,220.8765449,163.0755525,172.0476136
sgRNA_3659,MEX3A,123.5772752,214.1469033,234.8393126,370.3463619,89.70247539,196.727376,287.6059744,109.484845
sgRNA_1805,DAZ1,1033.989568,1702.826119,1839.933697,1895.638852,686.1145435,1639.787469,2023.125187,1051.836547
sgRNA_2499,HMGA2,152.8298669,238.0294576,96.23384676,341.7113339,140.8985223,166.0991617,305.3960347,101.6644989
sgRNA_5528,MED7,236.4087003,324.0066529,122.8058791,356.0288479,123.3956003,297.4470804,210.5157132,201.3739113
sgRNA_1801,SNRPG,164.1727085,224.4960101,448.8518972,333.1208255,173.2789281,388.1537148,297.4893412,224.8349496
sgRNA_3412,C14orf169,165.3666919,284.2023958,400.7349738,224.3077192,137.3979379,252.6827673,278.7109442,78.20346072
sgRNA_1885,MSI2,126.5622335,177.5269867,137.1691398,157.4926539,71.76198031,168.4551782,141.3321455,62.56276857
sgRNA_916,PHF6,373.7167838,546.9104928,619.0565366,514.4760027,292.2987979,417.0149167,579.1652955,252.2061608
sgRNA_3470,INO80,187.4553836,144.8874959,197.4948348,279.6687733,121.207735,194.9603636,462.541567,142.7213158
sgRNA_4776,RBM6,251.9304837,502.3297248,225.5031931,479.1594682,238.0397396,458.8342092,490.2149941,494.636889
sgRNA_421,NonTargetingControlGuideForHuman_0751,235.8117086,444.2155094,547.9583961,398.0268889,197.7830189,421.7269496,383.4746325,312.8138429
sgRNA_1311,FUBP3,106.2645168,151.256177,271.4656274,233.8527285,112.018701,201.4394089,128.4837686,62.56276857
sgRNA_2901,ENOX1,357.0010171,456.9528717,451.0063863,470.5689598,239.3524587,440.5750815,482.3083007,541.5589655
sgRNA_5137,MECOM,291.9289254,365.4030803,548.6765591,321.6668143,150.5251294,395.8107684,150.2271756,359.7359193
sgRNA_1242,DNMT3A,397.5964505,574.7734728,516.3592225,591.7905783,277.8588872,669.1086799,613.7570793,559.1547441
sgRNA_409,SETD4,368.3438588,337.5401003,295.8831706,448.6154384,201.2836033,354.58048,254.9908639,132.9458832
sgRNA_1454,TIAL1,307.4507087,370.1795912,384.935387,317.8488106,209.1599182,420.5489414,291.5593211,175.9577866
sgRNA_2925,CHD5,227.4538253,328.7831638,309.5282683,413.2989039,111.1435549,323.3632617,374.5796024,148.5865754
sgRNA_344,ZC3H11A,178.5005086,206.982137,338.9729528,156.538153,118.5822967,236.190652,358.7662155,78.20346072
sgRNA_5202,TLR2,226.8568336,492.7767031,351.8998874,295.8952891,123.8331733,434.0960362,339.9878185,504.4123216
sgRNA_1908,DNAJC17,100.2946001,121.8010268,275.0564426,125.0396222,88.38975624,131.9369228,208.5390398,86.02380679
sgRNA_5358,SRRM1,89.54875011,81.99676966,86.17956426,108.8131063,66.51110371,105.4317374,73.13691445,54.7424225
sgRNA_2007,BRWD1,327.7484254,575.5695579,621.2110257,568.8825559,275.6710219,544.8288106,461.5532304,381.241871
sgRNA_2113,HDAC7,145.6659669,261.9120118,212.5762585,255.80625,136.0852188,265.0518538,78.07859786,306.9485833
sgRNA_2110,RBPMS2,453.1166756,646.4211356,653.5283623,923.0024019,302.362978,673.8207128,876.6546367,705.786233
sgRNA_2522,STIM1,251.333492,342.3166112,356.9270286,409.4809001,158.8390174,359.8815171,238.1891403,269.8019395
sgRNA_1081,NonTargetingControlGuideForHuman_0753,211.3350503,340.7244409,378.4719197,374.1643656,184.6558274,312.1721834,421.0314264,226.7900361
sgRNA_4368,HDAC8,111.6374418,85.97719537,84.74323819,114.5401119,67.82382286,105.4317374,79.06693454,39.10173036
sgRNA_4639,OGT,529.531609,686.2253927,532.8769723,828.5068096,286.6103482,603.7292226,583.1186422,373.4215249
sgRNA_4053,ANKRD17,131.3381668,128.1697079,227.6576823,189.9456856,93.2030598,212.0414831,186.7956328,82.11363375
sgRNA_3947,H2AFB3,266.2582837,501.5336397,531.4406463,538.338526,183.3431082,452.944168,375.5679391,218.96969
sgRNA_3981,NUFIP1,90.74273345,121.8010268,160.86852,212.853708,64.7608115,103.0757209,124.5304219,33.2364708
sgRNA_4733,METTL21B,186.2614002,238.0294576,246.3299212,296.8497901,108.5181166,273.8869156,383.4746325,138.8111428
sgRNA_2707,RBM26,59.69916674,71.64766281,53.14406463,232.8982276,59.07236184,153.1410711,93.89198476,15.64069214
sgRNA_3565,KAT8,229.2448003,290.571077,379.9082458,409.4809001,167.1529054,268.5858785,401.2646928,130.9907967
sgRNA_1595,ARID1B,306.8537171,427.4977214,686.5638619,488.7044775,187.7188387,428.7949991,688.8706672,308.9036698
sgRNA_1778,MKI67IP,189.2463586,292.9593324,244.8935951,240.534235,115.0817123,286.2560021,128.4837686,93.84415286
sgRNA_3198,ZC3HAV1L,85.96680011,149.6640068,50.27141249,149.8566464,49.88332778,159.0311123,189.7606429,25.41612473
sgRNA_2660,CPEB3,247.1545503,391.67389,650.6557102,433.3434235,238.4773126,455.8891886,793.6343554,555.2445711
sgRNA_407,NCOR2,285.9590087,442.6233391,623.3655148,528.7935167,216.5986601,520.6796417,505.0400444,498.5470621
sgRNA_183,DIMT1,271.034217,320.0262272,344.718257,271.0782649,163.2147479,300.392101,318.2444115,234.6103821
sgRNA_1772,ZC3H7B,309.8386754,468.8941488,377.7537567,419.0259095,193.4072884,494.1744564,432.8914666,203.3289979
sgRNA_3051,HMGB1,205.9621253,136.9266445,203.240139,182.3096781,114.2065662,192.6043471,114.6470551,95.79923938
sgRNA_1743,JMJD1C,133.1291418,185.4878382,355.4907026,106.9041045,115.9568584,236.7796561,374.5796024,279.5773721
sgRNA_3089,CSTF2,206.5591169,339.9283558,402.8894629,198.536194,109.8308357,279.1879527,474.4016072,132.9458832
sgRNA_1572,H3F3A,238.796667,294.5515027,295.8831706,229.0802239,138.7106571,221.465549,233.2474569,148.5865754
sgRNA_2449,RBM5,168.9486419,240.417713,166.6138242,192.8091884,72.63712642,295.0910639,133.425452,289.3528046
sgRNA_132,HNRNPH1,362.9709338,444.2155094,389.9625283,466.7509561,247.6663467,438.8080691,491.2033308,523.9631868
sgRNA_4256,MED23,152.8298669,231.6607764,224.7850301,859.0508394,77.88800302,196.1383718,176.912266,314.7689294
sgRNA_4297,FUBP1,487.1452006,597.0638567,658.5555036,573.6550606,276.9837411,555.4308848,492.1916675,709.696406
sgRNA_3450,RRP7A,341.4792338,440.2350837,453.1608754,602.2900885,299.7375397,478.8603492,842.0628528,391.0173036
